date,ALL.Download,ALL.Upload,zona 1.Download,zona 1.Upload,zona 10.Download,zona 10.Upload,zona 2.Download,zona 2.Upload,zona 3.Download,zona 3.Upload,zona 4.Download,zona 4.Upload,zona 5.Download,zona 5.Upload,zona 6.Download,zona 6.Upload,zona 7.Download,zona 7.Upload,zona 8.Download,zona 8.Upload,zona 9.Download,zona 9.Upload
2019/02/07,335132.3026752472,42915.46643066406,34901.51010990143,8360.21736240387,51085.76150035858,5514.501390457153,15454.416305541992,2014.3767938613892,47998.03211212158,9221.703960418701,28761.347953796387,2830.8404664993286,13741.164757728577,965.4486284255981,46915.53524684906,4246.896518707275,32008.090461730957,3528.5181789398193,29759.77516078949,3325.606266975403,34506.66906642914,2907.356863975525
2019/02/06,401758.0641489029,47581.28174209595,36683.7241859436,9516.011545181274,58340.03688144684,6725.48756313324,32121.578052520752,3367.6746501922607,53587.49667930603,5838.104755401611,31856.644229888916,3950.8893451690674,21144.23040008545,2787.6232347488403,63368.42375946045,5458.786596298218,30811.19256401062,3183.105737686157,34022.69588184357,2772.305166244507,39822.04151439667,3981.2931480407715
2019/02/05,314629.7002134323,39911.589920043945,32554.77133655548,6508.805058479309,54136.96562576294,5456.04656791687,22295.96918106079,2010.2298021316528,41364.391184806824,7670.554012298584,29393.16142463684,3534.983386993408,17777.363117218018,2584.42489528656,39231.35542297363,4183.852306365967,18000.632533073425,1805.4155740737915,28604.463541030884,3494.1744480133057,31270.626846313477,2663.103868484497
2019/02/04,255285.1399307251,30314.187066078186,30645.31233882904,5370.218783378601,36454.258768081665,3779.0267877578735,20209.591599464417,1222.8244647979736,37935.68873023987,5620.993667602539,25460.604773521423,2516.48566532135,11929.379459381104,1232.8330068588257,31773.505805015564,3228.7465600967407,12313.341472625732,2449.2247829437256,31163.68517589569,2966.678924560547,17399.771807670593,1927.1544227600098
2019/02/03,153854.77139663696,19127.49339389801,20318.272806167603,3318.691686630249,12789.149702072144,1254.7175941467285,7604.877208709717,1150.3401708602905,17413.231528282166,2640.4382934570312,17651.295397758484,1590.8658361434937,8729.454308509827,449.26987648010254,34501.50603675842,5124.88311290741,7698.232657432556,809.0403709411621,14551.863166809082,907.9297218322754,12596.888584136963,1881.3167304992676
2019/02/02,286291.8870315552,37098.206823349,24618.41320323944,7195.51717376709,51235.97461605072,4547.935767173767,17407.672156333923,1990.0945148468018,41291.75259780884,9066.042751312256,22930.370882987976,1564.457106590271,19682.02906894684,1786.9110975265503,38065.98477268219,4176.885307312012,22564.30015850067,1573.5267419815063,27691.020793914795,3716.3755617141724,20804.368781089783,1480.4608011245728
2019/02/01,313241.561709404,37075.18259334564,25601.67001914978,4571.163261413574,65631.35038661957,5460.081692695618,22379.888723373413,1915.4724254608154,41465.22563076019,4943.160068511963,24917.988176345825,2450.956157684326,19665.21734046936,1304.4127883911133,33476.33381938934,3623.2566413879395,23319.212511062622,3917.9812393188477,30912.349145889282,3328.2953596115112,25872.325956344604,5560.402958869934
2019/01/31,335671.894241333,36375.94217681885,34597.0032043457,6485.976800918579,61442.69380283356,4511.1086711883545,26179.88336467743,2810.9012384414673,47446.175545692444,7238.369199752808,25725.412572860718,2405.72762298584,21085.324526786804,1649.9168701171875,38091.83854389191,3508.2308406829834,21384.84011745453,2244.947464942932,26319.742367744446,3068.639132499695,33398.98019504547,2452.1243352890015
2019/01/30,328830.6383047104,32454.2776222229,25149.239512443542,4478.2888288497925,71134.49253368378,6352.845121383667,20709.80096435547,1851.2502660751343,44628.62247467041,4892.544491767883,24463.92325401306,3076.9496173858643,20221.928194999695,1661.4619159698486,37933.69235229492,2768.687382698059,25469.295384407043,2322.6961250305176,28808.44030189514,2449.5697164535522,30311.203331947327,2599.9841566085815
2019/01/29,382923.95026397705,45794.4918050766,32151.466033935547,9338.211200714111,69541.5799741745,7299.331919670105,25376.13812637329,2158.3711318969727,63351.05869102478,7814.084397315979,27604.293370246887,3637.613477706909,20373.958664894104,1570.4003534317017,48505.60843753815,5194.29213142395,28398.27561855316,3425.9994325637817,28056.735805511475,2616.0691957473755,39564.83554172516,2740.118564605713
2019/01/28,365736.9167356491,51958.06101512909,33127.88995075226,9113.202465057373,61062.95982646942,6232.274722099304,27711.06318473816,2453.9198751449585,59782.76460266113,9848.945607185364,29560.9064617157,3101.9649238586426,17538.766896247864,1676.8457136154175,37460.13747596741,7746.444460868835,27153.46887588501,2995.1015939712524,31823.56918144226,4078.724189758301,40515.3902797699,4710.637463569641
2019/01/27,279748.32183647156,36330.69532585144,22209.410264968872,6791.064683914185,60121.594798088074,6074.383942604065,19001.253664970398,1726.613169670105,34184.964060783386,4634.4476680755615,34585.50193500519,2926.8693313598633,16379.350816726685,945.0393266677856,30121.83292865753,5956.040786743164,15554.981777191162,1601.038411140442,20571.11238002777,2653.6470975875854,27018.31921005249,3021.550908088684
2019/01/26,339472.8887357712,43118.9606924057,30734.764298439026,8762.140154838562,64109.650431632996,7090.0981340408325,27234.14170074463,1805.970687866211,47112.062054634094,5791.76754283905,24041.92648124695,2757.429250717163,14702.33315372467,1518.936619758606,37790.784341812134,5682.839674949646,26302.98302078247,4060.5249700546265,34101.249197006226,3115.7513513565063,33342.994055747986,2533.502305984497
2019/01/25,344621.5479784012,36768.78873825073,31405.083221435547,7401.032651901245,63520.04562473297,5826.864946365356,27139.55763721466,2060.987193107605,50439.32491397858,6207.46436882019,33685.946009635925,2090.2173948287964,13536.174785614014,1043.1396255493164,39851.20403957367,3852.0918159484863,27235.79968547821,2604.6617136001587,29169.216817855835,3210.5736951828003,28639.195242881775,2471.7553329467773
2019/01/24,342378.1324310303,42101.915575027466,36020.58625507355,7685.64143371582,50514.875014305115,7376.329668998718,25311.050530433655,2665.163203239441,52205.80582904816,5937.711530685425,32130.735191345215,2734.3642597198486,17657.194486618042,1572.6067838668823,36851.6060590744,3616.3929195404053,22788.9695520401,2155.3016271591187,38315.620151519775,4981.794152259827,30581.689361572266,3376.60999584198
2019/01/23,270277.7171316147,36884.071875572205,21803.328643798828,5141.541189193726,43812.56801319122,7709.5721979141235,17074.798471450806,2651.143057823181,37658.10120677948,4363.706389427185,27509.128229141235,2481.0402336120605,19375.51347541809,1768.0134191513062,28522.579294204712,4361.814356803894,20044.662182807922,2622.457899093628,29267.86610507965,2630.786855697632,25209.171509742737,3153.9962768554688
2019/01/22,183355.26524162292,21776.151050567627,17039.216939926147,4304.460515975952,19007.409485816956,2121.559821128845,11268.120567321777,857.3660125732422,25127.61391735077,2515.1916246414185,19283.187663078308,2007.0961456298828,9217.540512084961,638.4585447311401,23274.205797195435,4111.192311286926,11751.656015396118,1119.5592250823975,29975.446016311646,2406.49370098114,17410.868327140808,1694.7731485366821
2019/01/21,178287.77437591553,22221.41072368622,16839.541473388672,2930.207013130188,14225.075039863586,1929.3034019470215,10814.376920700073,1059.260277748108,23550.97411632538,3673.385570526123,27830.072224617004,2314.46298122406,12184.331308364868,941.2035875320435,21070.963193893433,3487.253783226013,16977.48691368103,2176.1628370285034,19115.10337162018,2150.5937280654907,15679.849813461304,1559.577543258667
2019/01/20,133618.1544523239,18986.11124229431,17921.414704322815,5836.560305595398,8760.07233428955,882.6427822113037,4342.438067436218,579.5051784515381,12453.729494094849,1465.6586484909058,18125.064297676086,1856.3473873138428,12906.551442146301,699.5834341049194,30781.50103855133,3327.398983001709,11453.912222862244,1734.2843580245972,7816.293294906616,1840.63321018219,9057.177556037903,763.4969549179077
2019/01/19,254518.4410686493,32726.221780776978,28750.128648757935,6677.576286315918,40482.2247467041,5798.790533065796,16293.249180793762,2088.2429571151733,36609.00705051422,5216.1438846588135,31157.139226913452,2435.418755531311,15355.967282295227,908.4287042617798,26980.67610836029,3192.8612127304077,22553.801908493042,2229.814640045166,15993.763070106506,2344.1730880737305,20342.483845710754,1834.7717189788818
2019/01/18,374995.27403736115,41049.62106513977,47762.58395385742,7627.281924247742,60784.07192516327,5032.172251701355,32028.885313987732,3006.655693054199,49949.84658241272,4801.881837844849,33905.630559921265,3398.879175186157,14758.44715976715,1652.7217102050781,33050.68212890625,4637.86994934082,30506.43426513672,2133.9872312545776,34614.51794242859,4237.51277923584,37634.17420578003,4520.658513069153
2019/01/17,262048.8407344818,29800.024936676025,25487.947340011597,4786.6779708862305,44236.53326129913,3910.4851331710815,18344.19013118744,1789.7628469467163,33038.62298488617,4742.611886978149,28546.286540031433,2619.1453523635864,11281.956028938293,1087.1517314910889,31347.18082332611,4231.85982131958,17215.754865646362,1486.5036630630493,26929.98764705658,2490.532670021057,25620.381112098694,2655.293860435486
2019/01/16,317129.1737213135,37810.35822868347,28983.550988197327,6911.386185646057,52736.26909446716,7635.086657524109,26359.220412254333,2093.914394378662,39813.37095737457,4759.291932106018,32120.627374649048,2420.3691120147705,10273.522154808044,1142.6803541183472,34826.47308063507,3307.612371444702,21294.82649230957,2154.6311626434326,42767.11960601807,3453.6439151763916,27954.19356060028,3931.7421436309814
2019/01/15,408214.1603708267,44750.95377445221,37646.138217926025,7901.987494468689,66221.41903114319,7649.381476402283,35371.44770336151,3431.019504547119,60220.044607162476,6331.342092514038,43381.15897369385,3199.056571006775,16196.88162612915,1639.9394626617432,39701.69425582886,3978.0336723327637,25995.306616783142,2416.7684593200684,49629.03064441681,4974.543032646179,33851.038694381714,3228.8820085525513
2019/01/14,362217.88323688507,43501.5020608902,32704.828164100647,6646.358263015747,64844.57604789734,8212.043329238892,28937.210516929626,2775.5635681152344,56326.30571556091,6063.529207229614,31587.925104141235,4112.951570510864,12671.659472465515,1384.8328142166138,30419.09500026703,4713.039256095886,29932.84615802765,3240.901213645935,44166.412702560425,3337.6048460006714,30627.024354934692,3014.6779928207397
2019/01/13,386783.82637119293,51469.447949409485,35340.19863605499,7827.960427284241,74181.438747406,8749.662097930908,30744.34931564331,2830.4660625457764,48855.37378311157,5848.404834747314,39624.2686624527,5616.441879272461,12304.989799499512,1157.1752300262451,38897.591824531555,5925.3264989852905,26411.20202064514,3087.5102910995483,39165.93521785736,5259.855078697205,41258.478363990784,5166.645548820496
2019/01/12,376196.52069950104,47583.31793498993,28099.63045692444,9705.846655845642,69931.55283737183,7669.601580619812,31399.59696483612,3402.704580307007,53785.415081977844,8240.610132217407,38169.17487049103,4351.489999771118,17212.50710582733,954.3118104934692,40452.531222343445,4270.259336471558,23808.388563156128,1670.6039323806763,40888.08601474762,4706.351039886475,32449.637581825256,2611.538866996765
2019/01/11,397911.8410320282,56045.79162693024,37206.828495025635,9339.360104560852,75992.58632183075,5785.227949142456,34364.51087284088,4801.543457984924,62399.88812160492,9744.089506149292,33477.544174194336,7911.80627155304,12860.087623596191,1982.471447944641,40255.77345085144,5094.29559803009,27097.728143692017,3398.3675060272217,37928.5199546814,4803.075761795044,36328.37387371063,3185.554023742676
2019/01/10,361544.3185491562,53366.61159038544,34629.65237903595,8217.258043289185,62242.90048789978,7849.014868736267,28759.526225090027,2742.0707998275757,57585.265023231506,9578.031005859375,38350.600912094116,3521.1979427337646,12453.777584075928,1091.2942943572998,35353.53451728821,5771.390625953674,27446.29988193512,4477.518818855286,35535.30289554596,7099.924519538879,29187.458642959595,3018.910671234131
2019/01/09,339684.9552154541,49136.9819726944,25883.143785476685,6069.074968338013,64667.259404182434,9458.386595726013,32139.302282333374,8191.633304595947,41191.48522090912,6704.474286079407,33379.69937610626,2980.3716773986816,15848.085004806519,1238.3830108642578,35985.55274581909,3502.374647140503,22457.609793663025,3758.7099113464355,31900.80752182007,4283.297819137573,36232.010080337524,2950.275752067566
2019/01/08,320524.3800916672,39686.78440475464,25809.486135482788,6474.879642486572,55961.07073688507,6535.5189962387085,27279.038389205933,3432.2646532058716,45803.59746551514,5024.881156921387,31061.38218975067,2292.4271812438965,17772.673532485962,2131.5730781555176,33127.4149017334,4249.186360359192,20790.52418422699,2304.6826333999634,30981.99020576477,4942.96400642395,31937.202350616455,2298.40669631958
2019/01/07,321560.02833652496,40476.62927532196,24268.056594848633,6799.561408996582,46696.35743045807,5563.5921421051025,27639.67400455475,2710.3661403656006,52195.259320259094,5993.148901939392,32816.11025047302,2957.407669067383,10021.17506313324,1337.5351305007935,37896.94816207886,6120.026882171631,22488.5807056427,2397.649001121521,40299.74603843689,3587.1296854019165,27238.12076663971,3010.2123136520386
2019/01/06,314869.50207042694,52768.96696281433,30984.094354629517,14623.747443199158,55003.62711715698,5937.373387336731,34090.21653461456,2973.2456979751587,43519.139216423035,7731.236067771912,30107.46678161621,3004.585883140564,14131.909339904785,1203.9602909088135,33684.61106491089,7966.2937841415405,17062.610668182373,2358.627462387085,25930.333236694336,3173.3127546310425,30355.49375629425,3796.5841913223267
2019/01/05,299639.464679718,42890.02524185181,26051.71335029602,9925.470546722412,61439.053647994995,6764.861194610596,27673.67383003235,2914.148808479309,41516.60257720947,5732.879590988159,30507.830011367798,3042.5290393829346,12790.876032829285,1117.6872825622559,30823.677706718445,4068.447458267212,17737.329390525818,2373.382843017578,24232.694834709167,3685.891757965088,26866.013298034668,3264.726719856262
2019/01/04,294347.15191555023,46017.12313938141,25819.28870201111,13200.860097885132,54499.1964635849,5411.01772403717,19553.673727035522,2655.553216934204,48996.138407707214,7136.270325660706,24734.679560661316,2646.8261766433716,12004.772599220276,1308.6925373077393,32283.310846328735,4553.3957777023315,25050.595883369446,2413.7586851119995,22536.75877571106,3950.873893737793,28868.736949920654,2739.874704360962
2019/01/03,307112.0462522507,46855.29757022858,26183.796634674072,8719.954497337341,54241.07288169861,5533.286581993103,23034.041553497314,2646.776623725891,43472.88224983215,9638.175716400146,28484.832754135132,2698.1727600097656,13102.722707748413,1446.9993896484375,31288.59877204895,6316.521482467651,25406.65256023407,2488.5586252212524,28118.994744300842,2804.783942222595,33778.451394081116,4562.067951202393
2019/01/02,310126.706404686,45511.582248687744,32920.44824028015,11402.888142585754,59878.604155540466,6345.846910476685,16658.832465171814,2045.908103942871,39440.64324951172,5749.663617134094,25091.785481452942,2798.2741346359253,16266.440908432007,1321.9056644439697,25583.692324638367,3791.296947479248,24058.733823776245,3950.416380882263,35071.530462265015,3795.8171463012695,35155.99529361725,4309.565200805664
2019/01/01,278601.21290302277,53738.17199039459,30676.47435092926,15872.499020576477,56556.48587989807,8269.87260723114,15906.220247268677,3225.8521842956543,30715.59944152832,8031.737597465515,19882.613352775574,3127.63139629364,15979.49404335022,1142.0013523101807,29036.227058410645,4953.443063735962,19765.8573513031,2455.4438581466675,29995.99433040619,3264.879602432251,30086.24684715271,3394.8113079071045
